	-3.41	-3.3	-3.19	-3.08	-2.97	-2.86	-2.75	-2.64	-2.53	-2.42	-2.31	-2.2	-2.09	-1.98	-1.87	-1.76	-1.65	-1.54	-1.43	-1.32	-1.21	-1.1	-0.99	-0.88	-0.77	-0.660000000000001	-0.550000000000001	-0.44	-0.330000000000001	-0.220000000000001	-0.11	-4.44089209850063e-16	0.109999999999999	0.219999999999999	0.329999999999999	0.44	0.549999999999999	0.659999999999999	0.77	0.879999999999999	0.989999999999999	1.1	1.21	1.32	1.43	1.54	1.65	1.76	1.87	1.98	2.09	2.2	2.31	2.42	2.53	2.64	2.75	2.86	2.97	3.08	3.19	3.3	3.41
-1.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0431042609882469	-0.0682632419335869	-0.103003814559665	-0.148085898483942	-0.202839909861837	-0.264705313879861	-0.329112264692041	-0.389858898709475	-0.440006398897094	-0.473146484081897	-0.484740406051899	-0.473146484081897	-0.440006398897094	-0.389858898709475	-0.329112264692041	-0.264705313879861	-0.202839909861837	-0.148085898483942	-0.103003814559665	-0.0682632419335868	-0.0431042609882469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0444415078553711	-0.0703847783072103	-0.106206727722894	-0.15268920655521	-0.209142516184601	-0.272929630239546	-0.339340426621618	-0.401977840442201	-0.45368353138628	-0.487850189666936	-0.499802398030002	-0.487850189666936	-0.45368353138628	-0.401977840442201	-0.339340426621618	-0.272929630239546	-0.2091425161846	-0.15268920655521	-0.106206727722894	-0.0703847783072103	-0.0444415078553711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0436441667402776	-0.0691246108437503	-0.104305474605151	-0.149954293801351	-0.205394631578369	-0.268038456520045	-0.333260707278549	-0.394777405463443	-0.445556441158226	-0.479109086146202	-0.490846052738063	-0.479109086146202	-0.445556441158226	-0.394777405463443	-0.333260707278549	-0.268038456520045	-0.205394631578369	-0.14995429380135	-0.104305474605151	-0.0691246108437502	-0.0436441667402776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0408281395035549	-0.06466321204812	-0.0975710894217551	-0.140270258130649	-0.19212883900161	-0.250726775942519	-0.311737683928657	-0.369282337932054	-0.416781709537679	-0.448166360502207	-0.459144708908206	-0.448166360502207	-0.416781709537679	-0.369282337932054	-0.311737683928657	-0.250726775942519	-0.19212883900161	-0.140270258130649	-0.0975710894217551	-0.06466321204812	-0.0408281395035549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0363831770960496	-0.0576168932278514	-0.0869340003508155	-0.124975528987382	-0.171179059796586	-0.22338841005918	-0.277748252784133	-0.3290193882001	-0.371339535411213	-0.39930140656779	-0.409082310063587	-0.39930140656779	-0.371339535411213	-0.3290193882001	-0.277748252784133	-0.22338841005918	-0.171179059796586	-0.124975528987382	-0.0869340003508155	-0.0576168932278513	-0.0363831770960496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0308825707647917	-0.048897281154958	-0.0737730823790058	-0.106054776529074	-0.145265047445806	-0.189573246543451	-0.235706356347545	-0.279217202335651	-0.315130695981632	-0.338858821111797	-0.34715863151088	-0.338858821111797	-0.315130695981632	-0.279217202335651	-0.235706356347545	-0.189573246543451	-0.145265047445806	-0.106054776529074	-0.0737730823790058	-0.048897281154958	-0.0308825707647917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0249633885056008	-0.0395196280241654	-0.0596244335607635	-0.0857185113404006	-0.117415222591655	-0.153233180821592	-0.190525049866697	-0.225695208758953	-0.254722606488422	-0.273900116598966	-0.280607989670658	-0.273900116598966	-0.254722606488422	-0.225695208758953	-0.190525049866697	-0.153233180821592	-0.117415222591655	-0.0857185113404001	-0.0596244335607635	-0.0395196280241654	-0.0249633885056008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0192106575642144	-0.0304144149067589	-0.0458935994670702	-0.0659871417213775	-0.0903957453529063	-0.117976614139826	-0.146689643101902	-0.173765940496926	-0.196110719004519	-0.210872005196861	-0.216034949202354	-0.210872005196861	-0.196110719004519	-0.173765940496926	-0.146689643101902	-0.117976614139826	-0.0903957453529063	-0.0659871417213775	-0.0458935994670702	-0.0304144149067589	-0.0192106575642144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0140710080900017	-0.0222873339122054	-0.033642612210052	-0.0483842849185729	-0.0662906429246539	-0.0865210926705915	-0.107577803811854	-0.127430182979667	-0.143810491655231	-0.154630149364576	-0.158414199091766	-0.154630149364576	-0.143810491655231	-0.127430182979667	-0.107577803811854	-0.0865210926705915	-0.0662906429246539	-0.0483842849185729	-0.033642612210052	-0.0222873339122054	-0.0140710080900017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00980951499866728	-0.0155521890396447	-0.023490464707352	-0.0337955290139163	-0.0463100245406486	-0.060444341365619	-0.0751508944217887	-0.0890118185615035	-0.100445448722549	-0.107996226222456	-0.110636758075207	-0.107996226222456	-0.100445448722549	-0.0890118185615035	-0.0751508944217887	-0.060444341365619	-0.0463100245406486	-0.0337955290139163	-0.023490464707352	-0.0155521890396446	-0.00980951499866728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00651132846752073	-0.0103377200402387	-0.0156269477613164	-0.0224910253305451	-0.0308228561069727	-0.0402280790606494	-0.0500088767479657	-0.059222885781689	-0.0668204304363082	-0.0718365023322981	-0.0735903964700106	-0.0718365023322981	-0.0668204304363082	-0.059222885781689	-0.0500088767479657	-0.0402280790606494	-0.0308228561069727	-0.0224910253305451	-0.0156269477613164	-0.0103377200402387	-0.00651132846752073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0041185932750616	-0.00654962580180363	-0.00990870031129293	-0.014265003528176	-0.0195486251742308	-0.0255080918965745	-0.0317008295408834	-0.0375308768892851	-0.0423356372329908	-0.045506717319282	-0.046615299478232	-0.045506717319282	-0.0423356372329908	-0.0375308768892851	-0.0317008295408835	-0.0255080918965745	-0.0195486251742308	-0.014265003528176	-0.00990870031129293	-0.00654962580180363	-0.0041185932750616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0024855310683375	-0.003958385823589	-0.00599160747101959	-0.00862545631932079	-0.0118161845715653	-0.0154109651422213	-0.0191426536582795	-0.0226527819288125	-0.025543690585315	-0.0274507909053599	-0.0281173442080361	-0.0274507909053599	-0.025543690585315	-0.0226527819288125	-0.0191426536582795	-0.0154109651422213	-0.0118161845715652	-0.00862545631932079	-0.00599160747101959	-0.00395838582358899	-0.0024855310683375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00143321220239724	-0.00228411910575565	-0.00345688637144853	-0.00497354209926298	-0.00680787422101787	-0.00887141405356884	-0.0110107668578798	-0.013020952287099	-0.0146751709255864	-0.0157658395660778	-0.0161469350024509	-0.0157658395660778	-0.0146751709255864	-0.013020952287099	-0.0110107668578798	-0.00887141405356884	-0.00680787422101788	-0.00497354209926298	-0.00345688637144853	-0.00228411910575565	-0.00143321220239724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000790713681921326	-0.00125939769038303	-0.00190382511499453	-0.00273530457263886	-0.00373882376577299	-0.0048656325989523	-0.0060319890361005	-0.00712651837712959	-0.00802635323251316	-0.00861925197922054	-0.00882635194194849	-0.00861925197922054	-0.00802635323251316	-0.00712651837712959	-0.00603198903610049	-0.0048656325989523	-0.00373882376577299	-0.00273530457263886	-0.00190382511499453	-0.00125939769038303	-0.000790713681921326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
